_id,nom,url,prix_avant,prix_apres,reduction,categorie,sous_categorie,description,images[0],images[1],images[2],images[3],images[4],images[5],images[6],images[7],images[8],images[9],images[10],images[11],images[12],date_scraping
695845bfd3cdbac2087144df,Carte memoire 512Mo pour Smart Array P410i bon prix en vente au cameroun,https://nowtechcenter.com/produit/carte-memoire-512mo-pour-smart-array-p410i-bon-prix-et-moins-cher-en-vente-au-cameroun/,"159,000CFA","157,500CFA",-1%,Accessoires serveurs,Accessoires serveurs,Modèle:P410(462919-001)Firmware (FW): Mode IRTaux de transfert de données: 6 GbpsInterface hôte:PCI E 2.0Connecteurs internes: TWO Mini-SAS SFF80Model NumberP410PackageYesInterface TypePCI ExpressBrand NamejURSUEOriginMainland ChinaTypeAdd On Cards,Carte-memoire-capacite-512Mo-pour-Smart-Array-P410i-meilleure-offre-au-Cameroun-1.png,,,,,,,,,,,,,02-01-2026
695845c6d3cdbac2087144e0,Alimentation redondante ML350 G5 bon prix et moins cher en vente au cameroun,https://nowtechcenter.com/produit/alimentation-redondante-ml350-g5-bon-prix-et-moins-cher-en-vente-au-cameroun/,"160,000CFA","150,000CFA",-6%,Accessoires serveurs,Accessoires serveurs,HP ProLiant ML350 G5 – Quad-Core Xeon E5405 2 GHzTypeServeurFacteur de formeTour – 5UDimensions (LxPxH)22 cm x 64 cm x 46.8 cmPoids27.2 kgEvolutivité des Serveurs2 voiesProcesseur1 x Intel Quad-Core Xeon E5405 / 2 GHz ( Quad Core )Mémoire cache12 Mo L2Cache par processeur12 Mo ( 2 x 6 Mo (6 Mo par paire de noyaux) )RAM2 Go (installé) / 16 Go (maximum) – DDR II SDRAM – ECC avancé – 533 MHz – PC2-5300Contrôleur de stockageRAID ( Serial ATA-150 / SAS ) – PCI Express x4 ( Smart Array E200i ) ; IDE ( IDE/ATA )Baies de stockage pour serveurHot-swap 2.5″Disque dur2 x 146 Go – échangeable à chaud – Serial Attached SCSIStockage optiqueDVD-ROMMoniteurAucun(e)Contrôleur graphique,ALIMV.jpg,ALIM1.jpeg,ALIM.jpeg,ALIM-ML350-G5.jpg,,,,,,,,,,02-01-2026
695845c9d3cdbac2087144e1,Alimentation redondante 800 Watt? – 80 PLUS Platinum pour serveur HP Gen10 bon prix et moins cher en vente au cameroun,https://nowtechcenter.com/produit/alimentation-redondante-800-watt-80-plus-platinum-pour-serveur-hp-gen10-bon-prix-et-moins-cher-en-vente-au-cameroun/,"190,000CFA","170,000CFA",-11%,Accessoires serveurs,Accessoires serveurs,"Comment améliorer l’efficacité énergétique du datacenter sans compromis sur les performances informatiques ? Les modules d’alimentation HPE à logement flexible fournissent jusqu’à 96 % d’efficacité énergétique avec des options certifiées 80PLUS Titanium qui réduisent la consommation des serveurs et le gaspillage d’énergie dans votre datacenter et simplifient la gestion de vos pièces détachées.1Son encombrement est inférieur de 25 % à celui des générations précédentes, ce qui offre plus d’espace pour ajouter des options de serveur et améliorer les performances.  L’accès rapide, sans outil et à chaud simplifie et facilite l’entretien. Prise en charge des serveurs HPE ProLiant Gen10, Gen10 Plus et Gen11, de certains systèmes HPE Apollo Gen10 et Gen10 Plus et des serveurs de stockage de données HPE Alletra 4100, ce qui simplifie votre gestion des pièces détachées et réduit encore davantage les coûts des datacenters.Nouveau module d’alimentation à logement flexible HPE 1800 W-2200 W avec 96 % d’efficacité, entrée 200-240 VCA, certifié 80PLUS Titanium.2Module d’alimentation à logement flexible HPE 1000 W avec 96 % d’efficacité, entrée 100-240 VCA, certifié 80PLUS Titanium.Module d’alimentation à logement flexible HPE 800 W avec 96 % d’efficacité, entrée 200-240 VCA, certifié 80PLUS Titanium.Sélection de modules d’alimentation à logement flexible HPE -48 VCC, offrant une sortie de 800 W ou de 1600 W.Module d’alimentation à logement flexible HPE 1600 W avec 94 % d’efficacité, entrée 200-240 VCA.Le module d’alimentation universelle HPE à logement flexible 800 W offre le choix d’options d’entrée 277 VCA ou 380 VCC.",FA04F291182CAF1E54D313C9B70756573664E2DD_gallery.jpg,,,,,,,,,,,,,02-01-2026
695845ced3cdbac2087144e2,Alimentation redondante ML350 G4p bon prix en vente au cameroun,https://nowtechcenter.com/produit/alimentation-redondante-ml350-g4p-bon-prix-et-moins-cher-en-vente-au-cameroun/,"155,000CFA","152,500CFA",-2%,Accessoires serveurs,Accessoires serveurs,Caractéristiques:Catégorie ProliantSous-catégorie Proliant Power SupplyGénération ML350 G4Numéro de référence 365063-001Numéro de produit: 142303Type de périphérique Alimentation – Hot PlugPuissance fournie 725WType redondant,friendly-url-autogeneration-failed-600x600.jpg,,,,,,,,,,,,,02-01-2026
695845d3d3cdbac2087144e3,Alimentation pour ML330 G6 bon prix et moins cher en vente au cameroun,https://nowtechcenter.com/produit/alimentation-pour-ml330-g6-bon-prix-et-moins-cher-en-vente-au-cameroun/,"159,000CFA","157,500CFA",-1%,Accessoires serveurs,Accessoires serveurs,FamilleAlimentationConstructeurHPModèleDPS-460DB-2 AAlimentation pourProliant ML330Puissance460 WattsRemarquesEtatReconditionné,friendly-url-autogeneration-failed-1.jpg,,,,,,,,,,,,,02-01-2026
695845dad3cdbac2087144e4,Serveur HPE Proliant ML350 Gen10 Solution 4210 (10 CORE)/16Go/Sans disque en vente au cameroun,https://nowtechcenter.com/produit/serveur-hpe-proliant-ml350-gen10-solution-4210-10-core-16go-sans-disque-en-vente-au-cameroun/,"3,200,000CFA","2,600,000CFA",-19%,Serveurs,Serveurs,"Serveur HPE Proliant ML350 Gen10 Solution 4210 (10 CORE)/16Go/Sans disqueNoyau processeur disponible10 cœursMémoire cache du processeur13,75 MoL3Nom du processeurIntel® Xeon® évolutif 4210 (10 cœurs, 2,2 GHz, 13,75 Mo, 85 W)Nombre de processeurs1 processeurVitesse du processeur2,2 GHzType de mémoireSmartMemory HPE DDR4Mémoire, standardRDIMM 16 Go (1x 16 Go)Disques durs inclusAucun en livraison standard, 8 lecteurs faible encombrement pris en chargeType du lecteur optiqueEn optionSécuritéLe démarrage sécurisé UEFI et Secure Start prennent en charge la validation par racine de confiance de silicium immuable FIPS 140-2 (certification iLO 5 en cours), la certification de Common Criteria (certification iLO 5 en cours), la configurabilité PCI, la conformité DSS, AES (Advanced Encryption Standard) et 3DES (Triple Data Encrytion Standard) sur le navigateur. Prise en charge des mises à jour inviolables CNSA (Commercial National Security Algorithms) – Composants signés numériquement avec reprise de sécurité vérifiée – Récupération de la dernière version dont la stabilité est avérée des micrologiciels indispensables lors de la détection de micrologiciels compromis. Capacité de restaurer les micrologiciels. Suppression sécurisée des données NAND et d’utilisateur. Option TPM 1.2 (Trusted Platform Module). Option TPM 2.0 (Trusted Platform Module). Verrouillage des touches de la face avant – De série, disponible sur les modèles au format tour et en rack. Logement de cadenas, de série. Logement antivol Kensington, de sérieGestion de l’infrastructureHPE iLO standard avec provisionnement intelligent (intégré), HPE OneView Standard (nécessite le téléchargement) (standard), HPE iLO Advanced et OneView Advanced (en option)Type d’alimentation électrique1 module d’alimentation HPE à logement flexible 800 WLogements d’extension4 logements (x16, x8, x16, x8) de série. Consultez les caractéristiques techniques pour en savoir davantage.Contrôleur réseauCarte Ethernet HPE 369i, 1 Go, 4 portsContrôleur de stockage1 Contrôleur HPE Smart Array P408i-a SR de 10e générationFonctionnalités du ventilateur système6 ventilateurs standardFormatTour 4UPoids (mesure impériale)46.30 lbPoids (métrique)21 kgDimensions du produit (mesure impériale) (H x B x T)18.2 x 25.51 x 6.85 inDimensions du produit (métrique) (H x B x T)46,25 × 64,8 × 17,4 cmDescription détaillée du produitServeur tour HPE ProLiant ML350 Gen10 avec un processeur Intel® Xeon® Silver 4210, 16 Go de mémoire, huit baies de lecteurs à petit facteur de forme et un module d’alimentation électrique de 800 WIntel et Intel Xeon sont des marques commerciales d’Intel Corporation aux États-Unis et dans d’autres pays. ClearOS est une marque, déposée ou non, de ClearCenter Corporation aux États-Unis ou dans d’autres pays. NVIDIA, NVIDIA QUADRO et NVIDIA QUADRO NVLINK sont des marques commerciales de NVIDIA Corporation aux États-Unis et dans d’autres pays. Les autres noms cités dans ce document sont reconnus (le cas échéant) comme marques commerciales de leur propriétaire respectif.",ML350S.jpg,ML350SVC.jpeg,ML350SV.jpeg,ML350S.jpeg,,,,,,,,,,02-01-2026
695845ded3cdbac2087144e5,Power Bank Oraimo 10 000Ah bon prix en vente au cameroun,https://nowtechcenter.com/produit/power-bank-oraimo-10-000ah-en-vente-au-cameroun/,"13,000CFA","8,000CFA",-38%,power bank oraimo,power bank oraimo,"Optez pour unPowerbankneufultra puissant, efficace pour recharger votre smartphone ou que vous soyez. Assez léger, vous pourrez l’emporter partout avec vous et l’utiliser en cas de besoin. Lepowerbank Oraimovous permet de charger votre appareil sans accès à une source d’alimentation permanente. Lacapacité de 10 000 mAhde cettebatterie externevous permet de charger complètement votre mobile en un laps de temps. Prenez le chargeur lors de vos déplacements et voyages. Grâce à sonentrée micro USBet une entrée detype-Cdonc vous donnant la possibilité de charger n’importe quel smartphone.Achetez en ligne votrePowerbank – Oraimo OPB/P118D – 10000mAh – 06 moisau prix imbattable sur Glotelho Cameroun. Livraison rapide à domicile partout au Cameroun.",powerbank-oraimo-opbp118d-600x600.webp,,,,,,,,,,,,,02-01-2026
695845e3d3cdbac2087144e6,Power Bank Oraimo 20 000Ah bon prix en vente au cameroun,https://nowtechcenter.com/produit/power-bank-oraimo-20-000ah-en-vente-au-cameroun/,"18,000CFA","15,000CFA",-17%,power bank oraimo,power bank oraimo,"Type de cellule de batterie : batterie au lithiumCapacité : 20 000 mAh (74 Wh)Entrée (Micro USB) : 5 V 2 AEntrée (Type-C): 5V 2ASortie 1 (USB-A) : 5 V 2,1 A (max.)Sortie 2 (USB-A) : 5 V 2,1 A (max.)Caractéristiques du produit:Capacité élevée de 20 000 mAh – Dites adieu à l’anxiété de la batterieGrande capacité de 20 000 mAh, remplie à ras bord de puissance. Il dure jusqu’à une semaine avec une seule charge, donc que vous soyez en voyage d’affaires personnel ou en voyage en famille, vous n’en avez besoin que d’un seul.2.1A Dual charge rapide – Toujours le meilleur choixPropulsé par la technologie oraimo AniFast, il peut identifier intelligemment les protocoles de charge de votre appareil. Le port Type-C et le double port USB configurés avec Traveler 4 peuvent charger deux appareils en même temps avec la vitesse de charge la plus rapide.Deux modes de recharge – Plus de façons de rechargerIl est livré avec deux ports de recharge Type-C et Micro-USB. Allumez simplement le Traveler 4 avec plus de moyens.Lampe torche LED avec alarme lumineuse SOS pour vous protéger en cas d’urgence.Équipé d’une puissante alarme d’éclairage SOS, Traveler 4 Pro peut vous aider en cas d’urgence. Il peut également être commuté en mode torche LED pour des illuminations jusqu’à 50 nuits.Appareil à faible courant pris en charge – largement compatibleIl prend non seulement en charge la charge rapide des appareils normaux, mais peut également changer automatiquement de mode de charge une fois qu’il reconnaît les appareils à faible courant tels que les écouteurs sans fil et la montre intelligente, évitant ainsi d’endommager les appareils.",opb-p204d_680_1_.jpg,,,,,,,,,,,,,02-01-2026
695845e5d3cdbac2087144e7,Freepods 3 Oraimo en vente au cameroun,https://nowtechcenter.com/produit/freepods-3-oraimo-en-vente-au-cameroun/,"20,000CFA","17,000CFA",-15%,Accessoires ORAIMO,Accessoires ORAIMO,"Version de Bluetooth:V5.2Autonomie de la Batterie: Jusqu’à 8 heures d’autonomiele Bo?tier offre 28 heures supplémentaires d’autonomie* Résultat du test de laboratoire.Caractéristiques du produit:Une Paire, Deux Différentes Expériences – Plus De Choix Pour Devenir Vraiment Sans filLes FreePods 3 possèdent deux modes intelligents différents dans chaque paire. Le mode Bass bloque le bruit ambiant et arrête les fuites d’air pour renforcer les basses. Le mode Awareness vous permet de vous adapter à votre environnement. Vous pouvez toujours écouter de la musique et entendre clairement.Voix Claire Lors de l’Appel- Semblable à Une Conversation Face à FaceLe FreePods 3 est équipé de la technologie de formation de faisceau à 4 micros pour suivre et fournir un signal vocal de haute qualité. Ensuite, l’algorithme IA de Réseaux Neuronaux Profonds est utilisé pour réduire le bruit environnemental. Votre voix est désormais claire comme de l’eau de roche pour votre interlocuteur.Basse Incroyablement Puissante – Puisssance à Vous émerveilleréquipé de pilotes haute sensibilité de 13 mm, le FreePods 3 est spécialement con?u pour un son dynamique, des basses incroyablement puissantes et reproduit chaque détail de la musique comme les artistes le souhaitent.IPX5 étanche – Plus de sueur ? N’ayez crainte !IPX5 étanche à la pluie et à la sueur. Le FreePods 3 est toujours avec vous, quelles que soient les conditions extérieures.Capteur de Force Intuitif – Contr?le en Une Seule ToucheContr?lez votre musique et vos appels, accédez à l’assistant vocal grace à la technologie de capteur tactile intégrée dans les deux écouteurs.3-Tailles d’Embouts – Confort Longue-duréePour le mode basse, les embouts en silicone sont disponibles en trois tailles, formant un joint étanche dans vos conduits auditifs.Bluetooth 5.2 – Simultané, faible latenceLa puce Bluetooth 5.2 qui transmet le son aux oreilles gauche et droite assure simultanément une connexion stable et une écoute exceptionnelle. La faible latence audio permet également une expérience d’écoute agréable.8+28 heures d’Autonomie en déplacementParce que l’audio constitue une partie importante de votre vie, jusqu’à 8 heures d’écoute avec une seule charge.Le bo?tier de charge compact offre 28 heures supplémentaires d’autonomie, pour une autonomie totale de 36 heures.Port de Charge de Type C – Port de charge ergonomiqueLe port de chargement Type-C est un port plus fiable et plus flexible. Branchez-le confortablement sans vous soucier de savoir quel c?té est le bon pour charger l’étui.",104__1.png,,,,,,,,,,,,,02-01-2026
695845ead3cdbac2087144e8,LAPTOP HP ELITEBOOK 850 CORE I7 bon prix au cameroun,https://nowtechcenter.com/produit/laptop-hp-elitebook-850-intel-core-i7-11th-16g-256g-et-512g-ssd-bon-prix-et-moins-cher-en-vente-au-cameroun/,"1,380,000CFA","1,100,000CFA",-20%,Laptop HP,Laptop HP,"2 ports Thunderbolt™4 avec USB 4 Type-C®vitesse de transfert de 40 Gbit/s (alimentation USB, DisplayPort™1.4)2 ports USB Type-A SuperSpeed, vitesse de transfert 5 Gbit/s (1 port de charge)1 prise combinée casque/microphone stéréo1 port HDMI 2.0b1 alimentation secteur15",ELitebook-850-3-600x450.jpg,,,,,,,,,,,,,02-01-2026
695845efd3cdbac2087144e9,"Detector de metales Super Scanner V, Garrett 1165190 bon prix et moins cher en vemnte au cameroun",https://nowtechcenter.com/produit/detector-de-metales-super-scanner-v-garrett-1165190-bon-prix-et-moins-cher-en-vemnte-au-cameroun/,"50,000CFA","40,000CFA",-20%,détecteur de métaux,détecteur de métaux,"Is Discontinued By Manufacturer ‏ : ‎NoDimensiones del producto ‏ : ‎17 x 4 x 2 pulgadas; 1.45 LibrasNúmero de modelo del producto ‏ : ‎1165180Departamento ‏ : ‎HombresPilas ‏ : ‎1 9V (Tipo de pila necesaria)Producto en amazon.com desde ‏ : ‎Julio 7, 2004Fabricante ‏ : ‎Pro-Motion Distributing – DirectASIN ‏ : ‎B00ESBDOPAPaís de origen ‏ : ‎EE. UU.Clasificación en los más vendidos de Amazon:nº15,417 en Patio, Césped y Jardín (Ver el Top 100 en Patio, Césped y Jardín)nº40 enDetectores de Metales",720-1165190_1f.jpg,,,,,,,,,,,,,02-01-2026
695845f5d3cdbac2087144ea,Projecteur Philips NeoPix Easy NPX440 INT Bon prix en vente au  Cameroun,https://nowtechcenter.com/produit/projecteur-philips-neopix-easy-npx440-int-bon-prix-en-vente-au-cameroun/,"160,000CFA","145,000CFA",-9%,Vidéoprojecteurs,Vidéoprojecteurs,"Projecteur Philips NeoPix Easy NPX440 INT Bon prix en vente au CamerounSource lumineuse LED avancéeOffrant jusqu’à 20 000 heures de longévité, la puissante source lumineuse LED affiche des couleurs riches et vives. Vous n’aurez pas besoin de la remplacer : elle dure 20 ans sur la base de 4 h d’utilisation par jour ! De plus, sa consommation électrique est bien inférieure à celle d’un projecteur à lampe classique : cet appareil respectueux de l’environnement offre une image plus grande et une immersion totale !Personnalisez votre projectionPlacez le produit là où vous le souhaitez ! La correction trapézoïdale et la technologie de mise au point vous permettent de procéder à un réglage fin de l’image en fonction de vos besoins et de positionner le projecteur à n’importe quelle distance.Projection d’images jusqu’à 80″Projection d’images et vidéos mesurant jusqu’à 80″ (200 cm), à moins de 2 mètres du mur.Lecteur Easy NPX440 intégré pour des contenus illimitésAvec le lecteur multimédia intégré, tout est à portée de main : parcourez et regardez toutes vos vidéos, écoutez votre musique ou projetez vos dernières photos de vacances.Entièrement connecté (HDMI, USB, VGA ou micros)Connectez n’importe quels appareils multimédias : décodeurs, PC, Mac, consoles de jeux et boîtiers de streaming tels que Fire Stick ou Apple TV grâce aux prises USB, HDMI et Micro SD du Easy NPX440.",VIDOE-PROJECTEUR.png,TK2.jpg,tk1.jpg,,,,,,,,,,,02-01-2026
695845f9d3cdbac2087144eb,Vidéoprojecteur Portable Borrego T5 HD 1080P – Wifi HDMI USB VGA Carte SD MAH00170 bon prix et moins cher en vente au cameroun,https://nowtechcenter.com/produit/videoprojecteur-portable-borrego-t5-hd-1080p-wifi-hdmi-usb-vga-carte-sd-mah00170-bon-prix-et-moins-cher-en-vente-au-cameroun/,"150,000CFA","137,500CFA",-8%,Vidéoprojecteurs,Vidéoprojecteurs,"Lumière LED amélioréeTechnologie d’affichage LCD TFTPrise en charge de la résolution 1920×1080Adapté à la lecture de vidéos, de séries télévisées, de partage de photos, de matchs de football, etc.Se connecte à votre smartphone, aux jeux PS3, PS4, X-Box ONE ou pour Wii.Angle de projection de 30″ à 170″ avec une distance de projection comprise entre 2,5 pieds et 14,2 pieds.Entrée HDMI, VGA, AV, USBSystème de refroidissement innovant avec dispersion de la chaleurTechnologie de suppression du bruit qui réduit de moitié le bruit du ventilateur",buy-borrego-t5-projector-100-lumens-hdmi-usb-wi-fi-led-projector-wibi-want-it-buy-it-kuwait-126880_1200x1200-jpg-600x600.webp,,,,,,,,,,,,,02-01-2026
